file_name,filmnr_negativnr,filnavn_a,filnavn_b
USD_UNIHIST_BREV_2022214.tif,Berghaus081124s2.tif,Berghaus081124s2.tif,
USD_UNIHIST_BREV_2022126.tif,Bergsager260562f.tif,Bergsager260562f.tif,
USD_UNIHIST_BREV_2022130.tif,Bergsager260562s1.tif,Bergsager260562s1.tif,
USD_UNIHIST_BREV_2022122.tif,Bergsager260562v1s1.tif,Bergsager260562v1s1.tif,
USD_UNIHIST_BREV_121976.tif,Berzeulius040127f.tif,Berzeulius040127f.tif,
USD_UNIHIST_BREV_121980.tif,Berzeulius040127s1.tif,Berzeulius040127s1.tif,
USD_UNIHIST_BREV_121972.tif,Berzeulius040127s2.tif,Berzeulius040127s2.tif,
USD_UNIHIST_BREV_121988.tif,Berzeulius040724f.tif,Berzeulius040724f.tif,
USD_UNIHIST_BREV_121992.tif,Berzeulius040724s1.tif,Berzeulius040724s1.tif,
USD_UNIHIST_BREV_121996.tif,Berzeulius040724s2.tif,Berzeulius040724s2.tif,
USD_UNIHIST_BREV_121984.tif,Berzeulius040724s3.tif,Berzeulius040724s3.tif,
USD_UNIHIST_BREV_122004.tif,Berzeulius050531f.tif,Berzeulius050531f.tif,
USD_UNIHIST_BREV_122008.tif,Berzeulius050531s1.tif,Berzeulius050531s1.tif,
USD_UNIHIST_BREV_122012.tif,Berzeulius050531s2.tif,Berzeulius050531s2.tif,
USD_UNIHIST_BREV_122000.tif,Berzeulius050531s3.tif,Berzeulius050531s3.tif,
USD_UNIHIST_BREV_122016.tif,Berzeulius060235s1.tif,Berzeulius060235s1.tif,
USD_UNIHIST_BREV_122024.tif,Berzeulius060646f.tif,Berzeulius060646f.tif,
USD_UNIHIST_BREV_122028.tif,Berzeulius060646s1.tif,Berzeulius060646s1.tif,
USD_UNIHIST_BREV_122032.tif,Berzeulius060646s2.tif,Berzeulius060646s2.tif,
USD_UNIHIST_BREV_122020.tif,Berzeulius060646s3.tif,Berzeulius060646s3.tif,
USD_UNIHIST_BREV_122036.tif,Berzeulius061043s1.tif,Berzeulius061043s1.tif,
USD_UNIHIST_BREV_122044.tif,Berzeulius071042f.tif,Berzeulius071042f.tif,
USD_UNIHIST_BREV_122040.tif,Berzeulius071042s1.tif,Berzeulius071042s1.tif,
USD_UNIHIST_BREV_122052.tif,Berzeulius080141s1.tif,Berzeulius080141s1.tif,
USD_UNIHIST_BREV_122048.tif,Berzeulius080141s2.tif,Berzeulius080141s2.tif,
USD_UNIHIST_BREV_122060.tif,Berzeulius080844s1.tif,Berzeulius080844s1.tif,
USD_UNIHIST_BREV_122064.tif,Berzeulius080844s2.tif,Berzeulius080844s2.tif,
USD_UNIHIST_BREV_122056.tif,Berzeulius080844sf.tif,Berzeulius080844sf.tif,
USD_UNIHIST_BREV_122068.tif,Berzeulius081243s1.tif,Berzeulius081243s1.tif,
USD_UNIHIST_BREV_122076.tif,Berzeulius090124s1.tif,Berzeulius090124s1.tif,
USD_UNIHIST_BREV_122072.tif,Berzeulius090124s2.tif,Berzeulius090124s2.tif,
USD_UNIHIST_BREV_122080.tif,Berzeulius091024s1.tif,Berzeulius091024s1.tif,
USD_UNIHIST_BREV_122088.tif,Berzeulius120333s1.tif,Berzeulius120333s1.tif,
USD_UNIHIST_BREV_122092.tif,Berzeulius120333s2.tif,Berzeulius120333s2.tif,
USD_UNIHIST_BREV_122096.tif,Berzeulius120333s3.tif,Berzeulius120333s3.tif,
USD_UNIHIST_BREV_122084.tif,Berzeulius120333s4.tif,Berzeulius120333s4.tif,
USD_UNIHIST_BREV_122104.tif,Berzeulius120427s1.tif,Berzeulius120427s1.tif,
USD_UNIHIST_BREV_122108.tif,Berzeulius120427s2.tif,Berzeulius120427s2.tif,
USD_UNIHIST_BREV_122100.tif,Berzeulius120427s3.tif,Berzeulius120427s3.tif,
USD_UNIHIST_BREV_122112.tif,Berzeulius120643s1.tif,Berzeulius120643s1.tif,
USD_UNIHIST_BREV_122120.tif,Berzeulius140838f.tif,Berzeulius140838f.tif,
USD_UNIHIST_BREV_122116.tif,Berzeulius140838s1.tif,Berzeulius140838s1.tif,
USD_UNIHIST_BREV_122128.tif,Berzeulius200536s1.tif,Berzeulius200536s1.tif,
USD_UNIHIST_BREV_122124.tif,Berzeulius200536s2.tif,Berzeulius200536s2.tif,
USD_UNIHIST_BREV_122136.tif,Berzeulius201230s1.tif,Berzeulius201230s1.tif,
USD_UNIHIST_BREV_122132.tif,Berzeulius201230s2.tif,Berzeulius201230s2.tif,
USD_UNIHIST_BREV_122140.tif,Berzeulius210442s1.tif,Berzeulius210442s1.tif,
USD_UNIHIST_BREV_122148.tif,Berzeulius211131f.tif,Berzeulius211131f.tif,
USD_UNIHIST_BREV_122152.tif,Berzeulius211131s1.tif,Berzeulius211131s1.tif,
USD_UNIHIST_BREV_122144.tif,Berzeulius211131s2.tif,Berzeulius211131s2.tif,
USD_UNIHIST_BREV_122160.tif,Berzeulius250442f.tif,Berzeulius250442f.tif,
USD_UNIHIST_BREV_122164.tif,Berzeulius250442s1.tif,Berzeulius250442s1.tif,
USD_UNIHIST_BREV_122156.tif,Berzeulius250442s2.tif,Berzeulius250442s2.tif,
USD_UNIHIST_BREV_122172.tif,Berzeulius250644f.tif,Berzeulius250644f.tif,
USD_UNIHIST_BREV_122176.tif,Berzeulius250644s1.tif,Berzeulius250644s1.tif,
USD_UNIHIST_BREV_122180.tif,Berzeulius250644s2.tif,Berzeulius250644s2.tif,
USD_UNIHIST_BREV_122168.tif,Berzeulius250644s3.tif,Berzeulius250644s3.tif,
USD_UNIHIST_BREV_122188.tif,Berzeulius270841s1.tif,Berzeulius270841s1.tif,
USD_UNIHIST_BREV_122192.tif,Berzeulius270841s2.tif,Berzeulius270841s2.tif,
USD_UNIHIST_BREV_122184.tif,Berzeulius270841s3.tif,Berzeulius270841s3.tif,
USD_UNIHIST_BREV_122200.tif,Berzeulius270931f.tif,Berzeulius270931f.tif,
USD_UNIHIST_BREV_122204.tif,Berzeulius270931s1.tif,Berzeulius270931s1.tif,
USD_UNIHIST_BREV_122196.tif,Berzeulius270931s2.tif,Berzeulius270931s2.tif,
USD_UNIHIST_BREV_122212.tif,Berzeulius291142f.tif,Berzeulius291142f.tif,
USD_UNIHIST_BREV_122216.tif,Berzeulius291142s1.tif,Berzeulius291142s1.tif,
USD_UNIHIST_BREV_122208.tif,Berzeulius291142s2.tif,Berzeulius291142s2.tif,
USD_UNIHIST_BREV_122220.tif,BerzeuliusUdat1s1.tif,BerzeuliusUdat1s1.tif,
USD_UNIHIST_BREV_2042648.tif,Bloomfield020824.tif,Bloomfield020824.tif,
USD_UNIHIST_BREV_111321.tif,Boeck051225f.tif,Boeck051225f.tif,
USD_UNIHIST_BREV_111313.tif,Boeck051225s1.tif,Boeck051225s1.tif,
USD_UNIHIST_BREV_111317.tif,Boeck051225s2.tif,Boeck051225s2.tif,
USD_UNIHIST_BREV_111309.tif,Boeck051225s3.tif,Boeck051225s3.tif,
USD_UNIHIST_BREV_111325.tif,Boeck120443s1.tif,Boeck120443s1.tif,
USD_UNIHIST_BREV_111329.tif,Boeck120443s1.tif,,Boeck120443s1_2.tif
USD_UNIHIST_BREV_111337.tif,Boeck120726s1.tif,Boeck120726s1.tif,
USD_UNIHIST_BREV_111341.tif,Boeck120726s2.tif,Boeck120726s2.tif,
USD_UNIHIST_BREV_111345.tif,Boeck120726s3.tif,Boeck120726s3.tif,
USD_UNIHIST_BREV_111333.tif,Boeck120726s4.tif,Boeck120726s4.tif,
USD_UNIHIST_BREV_111349.tif,Boeck150443s1.tif,Boeck150443s1.tif,
USD_UNIHIST_BREV_111357.tif,Boeck200326s1.tif,Boeck200326s1.tif,
USD_UNIHIST_BREV_111361.tif,Boeck200326s2.tif,Boeck200326s2.tif,
USD_UNIHIST_BREV_111365.tif,Boeck200326s3.tif,Boeck200326s3.tif,
USD_UNIHIST_BREV_111369.tif,Boeck200326s4.tif,Boeck200326s4.tif,
USD_UNIHIST_BREV_111373.tif,Boeck200326s5.tif,Boeck200326s5.tif,
USD_UNIHIST_BREV_111377.tif,Boeck200326s6.tif,Boeck200326s6.tif,
USD_UNIHIST_BREV_111381.tif,Boeck200326s7.tif,Boeck200326s7.tif,
USD_UNIHIST_BREV_111353.tif,Boeck200326s8.tif,Boeck200326s8.tif,
USD_UNIHIST_BREV_111389.tif,Boeck201225f.tif,Boeck201225f.tif,
USD_UNIHIST_BREV_111385.tif,Boeck201225s1.tif,Boeck201225s1.tif,
USD_UNIHIST_BREV_111397.tif,Boeck240426f.tif,Boeck240426f.tif,
USD_UNIHIST_BREV_111401.tif,Boeck240426s1.tif,Boeck240426s1.tif,
USD_UNIHIST_BREV_111405.tif,Boeck240426s2.tif,Boeck240426s2.tif,
USD_UNIHIST_BREV_111393.tif,Boeck240426s3.tif,Boeck240426s3.tif,
USD_UNIHIST_BREV_111409.tif,Boeck290462s1.tif,Boeck290462s1.tif,
USD_UNIHIST_BREV_111417.tif,Boeck300126s1.tif,Boeck300126s1.tif,
USD_UNIHIST_BREV_111413.tif,Boeck300126s2.tif,Boeck300126s2.tif,
USD_UNIHIST_BREV_111421.tif,BoeckUdatert1s1.tif,BoeckUdatert1s1.tif,
USD_UNIHIST_BREV_111429.tif,BoeckUdatert2s1.tif,BoeckUdatert2s1.tif,
USD_UNIHIST_BREV_111425.tif,BoeckUdatert2s2.tif,BoeckUdatert2s2.tif,
USD_UNIHIST_BREV_122229.tif,Bohr010920s1.tif,Bohr010920s1.tif,
USD_UNIHIST_BREV_122233.tif,Bohr010920s2d1.tif,Bohr010920s2d1.tif,
USD_UNIHIST_BREV_122237.tif,Bohr010920s2d2.tif,Bohr010920s2d2.tif,
USD_UNIHIST_BREV_122241.tif,Bohr010920s3d1.tif,Bohr010920s3d1.tif,
USD_UNIHIST_BREV_122245.tif,Bohr010920s3d2.tif,Bohr010920s3d2.tif,
USD_UNIHIST_BREV_122224.tif,Bohr010920s4.tif,Bohr010920s4.tif,
USD_UNIHIST_BREV_122253.tif,Bohr030722s1.tif,Bohr030722s1.tif,
USD_UNIHIST_BREV_122257.tif,Bohr030722s2.tif,Bohr030722s2.tif,
USD_UNIHIST_BREV_122249.tif,Bohr030722s3.tif,Bohr030722s3.tif,
USD_UNIHIST_BREV_122265.tif,Bohr120521s1.tif,Bohr120521s1.tif,
USD_UNIHIST_BREV_122269.tif,Bohr120521s2.tif,Bohr120521s2.tif,
USD_UNIHIST_BREV_122261.tif,Bohr120521s3.tif,Bohr120521s3.tif,
USD_UNIHIST_BREV_122277.tif,Bohr130920f.tif,Bohr130920f.tif,
USD_UNIHIST_BREV_122281.tif,Bohr130920s1.tif,Bohr130920s1.tif,
USD_UNIHIST_BREV_122285.tif,Bohr130920s2.tif,Bohr130920s2.tif,
USD_UNIHIST_BREV_122273.tif,Bohr130920s3.tif,Bohr130920s3.tif,
USD_UNIHIST_BREV_122293.tif,Bohr181218f.tif,Bohr181218f.tif,
USD_UNIHIST_BREV_122297.tif,Bohr181218s1.tif,Bohr181218s1.tif,
USD_UNIHIST_BREV_122301.tif,Bohr181218s2.tif,Bohr181218s2.tif,
USD_UNIHIST_BREV_122289.tif,Bohr181218s3.tif,Bohr181218s3.tif,
USD_UNIHIST_BREV_122309.tif,Bohr200219s1.tif,Bohr200219s1.tif,
USD_UNIHIST_BREV_122313.tif,Bohr200219s2.tif,Bohr200219s2.tif,
USD_UNIHIST_BREV_122305.tif,Bohr200219s3.tif,Bohr200219s3.tif,
USD_UNIHIST_BREV_122321.tif,Bohr201016s1.tif,Bohr201016s1.tif,
USD_UNIHIST_BREV_122325.tif,Bohr201016s2.tif,Bohr201016s2.tif,
USD_UNIHIST_BREV_122329.tif,Bohr201016s3.tif,Bohr201016s3.tif,
USD_UNIHIST_BREV_122333.tif,Bohr201016s4.tif,Bohr201016s4.tif,
USD_UNIHIST_BREV_122337.tif,Bohr201016s5.tif,Bohr201016s5.tif,
USD_UNIHIST_BREV_122341.tif,Bohr201016s6.tif,Bohr201016s6.tif,
USD_UNIHIST_BREV_122345.tif,Bohr201016s7.tif,Bohr201016s7.tif,
USD_UNIHIST_BREV_122349.tif,Bohr201016s8.tif,Bohr201016s8.tif,
USD_UNIHIST_BREV_122317.tif,Bohr201016s9.tif,Bohr201016s9.tif,
USD_UNIHIST_BREV_122357.tif,Bohr270422s1.tif,Bohr270422s1.tif,
USD_UNIHIST_BREV_122361.tif,Bohr270422s2.tif,Bohr270422s2.tif,
USD_UNIHIST_BREV_122365.tif,Bohr270422s3.tif,Bohr270422s3.tif,
USD_UNIHIST_BREV_122353.tif,Bohr270422s4.tif,Bohr270422s4.tif,
USD_UNIHIST_BREV_122373.tif,Bohr280726s1.tif,Bohr280726s1.tif,
USD_UNIHIST_BREV_122369.tif,Bohr280726s2.tif,Bohr280726s2.tif,
USD_UNIHIST_BREV_122381.tif,Bohr310718s1d1.tif,Bohr310718s1d1.tif,
USD_UNIHIST_BREV_122385.tif,Bohr310718s1d2.tif,Bohr310718s1d2.tif,
USD_UNIHIST_BREV_122389.tif,Bohr310718s2s1.tif,Bohr310718s2s1.tif,
USD_UNIHIST_BREV_122377.tif,Bohr310718s2s2.tif,Bohr310718s2s2.tif,
USD_UNIHIST_BREV_122397.tif,BohrUdatertf.tif,BohrUdatertf.tif,
USD_UNIHIST_BREV_122401.tif,BohrUdaterts1.tif,BohrUdaterts1.tif,
USD_UNIHIST_BREV_122405.tif,BohrUdaterts2.tif,BohrUdaterts2.tif,
USD_UNIHIST_BREV_122393.tif,BohrUdaterts3.tif,BohrUdaterts3.tif,
USD_UNIHIST_BREV_2042656.tif,Boignet080659as1.tif,Boignet080659as1.tif,
USD_UNIHIST_BREV_2042660.tif,Boignet080659bs1.tif,Boignet080659bs1.tif,
USD_UNIHIST_BREV_2042652.tif,Boignet080659f.tif,Boignet080659f.tif,
USD_UNIHIST_BREV_116621.tif,Bond130651f.tif,Bond130651f.tif,
USD_UNIHIST_BREV_116632.tif,Bond130651s1.tif,Bond130651s1.tif,
USD_UNIHIST_BREV_116640.tif,Bond130651s2.tif,Bond130651s2.tif,
USD_UNIHIST_BREV_116649.tif,Bond130651s3.tif,Bond130651s3.tif,
USD_UNIHIST_BREV_116612.tif,Bond130651s4.tif,Bond130651s4.tif,
USD_UNIHIST_BREV_117073.tif,Bond141162s1.tif,Bond141162s1.tif,
USD_UNIHIST_BREV_117065.tif,Bond141162s2.tif,Bond141162s2.tif,
USD_UNIHIST_BREV_122413.tif,Brandes200422f.tif,Brandes200422f.tif,
USD_UNIHIST_BREV_122417.tif,Brandes200422s1.tif,Brandes200422s1.tif,
USD_UNIHIST_BREV_122421.tif,Brandes200422s2.tif,Brandes200422s2.tif,
USD_UNIHIST_BREV_122425.tif,Brandes200422s3.tif,Brandes200422s3.tif,
USD_UNIHIST_BREV_122429.tif,Brandes200422s4.tif,Brandes200422s4.tif,
USD_UNIHIST_BREV_122409.tif,Brandes200422s5.tif,Brandes200422s5.tif,
USD_UNIHIST_BREV_122437.tif,Brandes250226f.tif,Brandes250226f.tif,
USD_UNIHIST_BREV_122441.tif,Brandes250226s1.tif,Brandes250226s1.tif,
USD_UNIHIST_BREV_122445.tif,Brandes250226s2.tif,Brandes250226s2.tif,
USD_UNIHIST_BREV_122433.tif,Brandes250226s3.tif,Brandes250226s3.tif,
USD_UNIHIST_BREV_122453.tif,Brandes310325f.tif,Brandes310325f.tif,
USD_UNIHIST_BREV_122457.tif,Brandes310325s1.tif,Brandes310325s1.tif,
USD_UNIHIST_BREV_122461.tif,Brandes310325s2.tif,Brandes310325s2.tif,
USD_UNIHIST_BREV_122449.tif,Brandes310325s3.tif,Brandes310325s3.tif,
USD_UNIHIST_BREV_120358.tif,brauer190555f.tif,brauer190555f.tif,
USD_UNIHIST_BREV_120354.tif,brauer190555s1.tif,brauer190555s1.tif,
USD_UNIHIST_BREV_120330.tif,Bretteville070459f.tif,Bretteville070459f.tif,
USD_UNIHIST_BREV_120334.tif,Bretteville070459s1.tif,Bretteville070459s1.tif,
USD_UNIHIST_BREV_120338.tif,Bretteville070459s2.tif,Bretteville070459s2.tif,
USD_UNIHIST_BREV_120326.tif,Bretteville070459s3.tif,Bretteville070459s3.tif,
USD_UNIHIST_BREV_120346.tif,Bretteville100756f.tif,Bretteville100756f.tif,
USD_UNIHIST_BREV_120350.tif,Bretteville100756s1.tif,Bretteville100756s1.tif,
USD_UNIHIST_BREV_120342.tif,Bretteville100756s2.tif,Bretteville100756s2.tif,
USD_UNIHIST_BREV_2042668.tif,Brewster071126s1.tif,Brewster071126s1.tif,
USD_UNIHIST_BREV_2042672.tif,Brewster071126s2.tif,Brewster071126s2.tif,
USD_UNIHIST_BREV_2042676.tif,Brewster071126s3.tif,Brewster071126s3.tif,
USD_UNIHIST_BREV_2042664.tif,Brewster071126s4.tif,Brewster071126s4.tif,
USD_UNIHIST_BREV_124435.tif,Brewster100621f.tif,Brewster100621f.tif,
USD_UNIHIST_BREV_124439.tif,Brewster100621s1.tif,Brewster100621s1.tif,
USD_UNIHIST_BREV_124443.tif,Brewster100621s2.tif,Brewster100621s2.tif,
USD_UNIHIST_BREV_124431.tif,Brewster100621s3.tif,Brewster100621s3.tif,
USD_UNIHIST_BREV_2042684.tif,Brewster110324f.tif,Brewster110324f.tif,
USD_UNIHIST_BREV_2042688.tif,Brewster110324s2.tif,Brewster110324s2.tif,
USD_UNIHIST_BREV_2042692.tif,Brewster110324s3.tif,Brewster110324s3.tif,
USD_UNIHIST_BREV_124451.tif,Brewster241023f.tif,Brewster241023f.tif,
USD_UNIHIST_BREV_124455.tif,Brewster241023s1.tif,Brewster241023s1.tif,
USD_UNIHIST_BREV_124459.tif,Brewster241023s2.tif,Brewster241023s2.tif,
USD_UNIHIST_BREV_124447.tif,Brewster241023s3.tif,Brewster241023s3.tif,
USD_UNIHIST_BREV_696434.tif,Brewster290550s1.tif,Brewster290550s1.tif,
USD_UNIHIST_BREV_696430.tif,Brewster290550s2.tif,Brewster290550s2.tif,
USD_UNIHIST_BREV_2042680.tif,Brewter110324s1.tif,Brewter110324s1.tif,
USD_UNIHIST_BREV_2042741.tif,Brimont110457s1.tif,Brimont110457s1.tif,
USD_UNIHIST_BREV_2042745.tif,Brimont110857v1s1.tif,Brimont110857v1s1.tif,
USD_UNIHIST_BREV_2022138.tif,BrochUdat1s1d1.tif,BrochUdat1s1d1.tif,
USD_UNIHIST_BREV_2022142.tif,BrochUdat1s1d2.tif,BrochUdat1s1d2.tif,
USD_UNIHIST_BREV_2022146.tif,BrochUdat1s2d1.tif,BrochUdat1s2d1.tif,
USD_UNIHIST_BREV_2022134.tif,BrochUdat1s2d2.tif,BrochUdat1s2d2.tif,
USD_UNIHIST_BREV_2022154.tif,BrochUdat2s1.tif,BrochUdat2s1.tif,
USD_UNIHIST_BREV_2022158.tif,BrochUdat2s2.tif,BrochUdat2s2.tif,
USD_UNIHIST_BREV_2022162.tif,BrochUdat2s3.tif,BrochUdat2s3.tif,
USD_UNIHIST_BREV_2022166.tif,BrochUdat2s4.tif,BrochUdat2s4.tif,
USD_UNIHIST_BREV_2022170.tif,BrochUdat2s416s.tif,BrochUdat2s416s.tif,
USD_UNIHIST_BREV_2022150.tif,BrochUdat2s417s.tif,BrochUdat2s417s.tif,
USD_UNIHIST_BREV_2042749.tif,Brosset260765s1.tif,Brosset260765s1.tif,
USD_UNIHIST_BREV_2022178.tif,Bugge120337s1.tif,Bugge120337s1.tif,
USD_UNIHIST_BREV_2022182.tif,Bugge120337s2.tif,Bugge120337s2.tif,
USD_UNIHIST_BREV_2022186.tif,Bugge120337s3.tif,Bugge120337s3.tif,
USD_UNIHIST_BREV_2022174.tif,Bugge120337s4.tif,Bugge120337s4.tif,
USD_UNIHIST_BREV_496684.tif,Bugge281212s1.tif,Bugge281212s1.tif,
USD_UNIHIST_BREV_117415.tif,BuggeTilxx28091792s1.tif,BuggeTilxx28091792s1.tif,
USD_UNIHIST_BREV_117431.tif,BuggeTilxx28091792s2.tif,BuggeTilxx28091792s2.tif,
USD_UNIHIST_BREV_117447.tif,BuggeTilxx28091792s3.tif,BuggeTilxx28091792s3.tif,
USD_UNIHIST_BREV_117399.tif,BuggeTilxx28091792s4.tif,BuggeTilxx28091792s4.tif,
USD_UNIHIST_BREV_117728.tif,Busch210851f.tif,Busch210851f.tif,
USD_UNIHIST_BREV_117741.tif,Busch210851s1.tif,Busch210851s1.tif,
USD_UNIHIST_BREV_117754.tif,Busch210851s2.tif,Busch210851s2.tif,
USD_UNIHIST_BREV_117718.tif,Busch210851s3.tif,Busch210851s3.tif,
USD_UNIHIST_BREV_119190.tif,Buys-Ballot000055s1.tif,Buys-Ballot000055s1.tif,
USD_UNIHIST_BREV_119186.tif,Buys-Ballot000055s2.tif,Buys-Ballot000055s2.tif,
USD_UNIHIST_BREV_120254.tif,Buys-Ballot050459f.tif,Buys-Ballot050459f.tif,
USD_UNIHIST_BREV_120258.tif,Buys-Ballot050459s1.tif,Buys-Ballot050459s1.tif,
USD_UNIHIST_BREV_120262.tif,Buys-Ballot050459s2.tif,Buys-Ballot050459s2.tif,
USD_UNIHIST_BREV_120250.tif,Buys-Ballot050459s3.tif,Buys-Ballot050459s3.tif,
USD_UNIHIST_BREV_118134.tif,Buys-Ballot050966s1.tif,Buys-Ballot050966s1.tif,
USD_UNIHIST_BREV_118147.tif,Buys-Ballot050966s2.tif,Buys-Ballot050966s2.tif,
USD_UNIHIST_BREV_118118.tif,Buys-Ballot050966s3.tif,Buys-Ballot050966s3.tif,
USD_UNIHIST_BREV_120270.tif,Buys-Ballot080255f.tif,Buys-Ballot080255f.tif,
USD_UNIHIST_BREV_120274.tif,Buys-Ballot080255s1.tif,Buys-Ballot080255s1.tif,
USD_UNIHIST_BREV_120278.tif,Buys-Ballot080255s2.tif,Buys-Ballot080255s2.tif,
USD_UNIHIST_BREV_120266.tif,Buys-Ballot080255s3.tif,Buys-Ballot080255s3.tif,
USD_UNIHIST_BREV_120282.tif,Buys-Ballot100768s1.tif,Buys-Ballot100768s1.tif,
USD_UNIHIST_BREV_120290.tif,Buys-Ballot130454s1.tif,Buys-Ballot130454s1.tif,
USD_UNIHIST_BREV_120294.tif,Buys-Ballot130454s2.tif,Buys-Ballot130454s2.tif,
USD_UNIHIST_BREV_120286.tif,Buys-Ballot130454s3.tif,Buys-Ballot130454s3.tif,
USD_UNIHIST_BREV_120302.tif,Buys-Ballot140962f.tif,Buys-Ballot140962f.tif,
USD_UNIHIST_BREV_120306.tif,Buys-Ballot140962s1.tif,Buys-Ballot140962s1.tif,
USD_UNIHIST_BREV_120310.tif,Buys-Ballot140962s2.tif,Buys-Ballot140962s2.tif,
USD_UNIHIST_BREV_120298.tif,Buys-Ballot140962s3.tif,Buys-Ballot140962s3.tif,
USD_UNIHIST_BREV_118380.tif,Buys-Ballot160763s1.tif,Buys-Ballot160763s1.tif,
USD_UNIHIST_BREV_120382.tif,Buys-Ballot160763s2.tif,Buys-Ballot160763s2.tif,
USD_UNIHIST_BREV_120318.tif,Buys-Ballot170359s1.tif,Buys-Ballot170359s1.tif,
USD_UNIHIST_BREV_120322.tif,Buys-Ballot170359s2.tif,Buys-Ballot170359s2.tif,
USD_UNIHIST_BREV_120314.tif,Buys-Ballot170359s3.tif,Buys-Ballot170359s3.tif,
USD_UNIHIST_BREV_118757.tif,Buys-Ballot210264s1.tif,Buys-Ballot210264s1.tif,
USD_UNIHIST_BREV_118769.tif,Buys-Ballot210264s2.tif,Buys-Ballot210264s2.tif,
USD_UNIHIST_BREV_118780.tif,Buys-Ballot210264s3.tif,Buys-Ballot210264s3.tif,
USD_UNIHIST_BREV_118744.tif,Buys-Ballot210264s4.tif,Buys-Ballot210264s4.tif,
USD_UNIHIST_BREV_119058.tif,Buys-BallotUdatert1s1.tif,Buys-BallotUdatert1s1.tif,
USD_UNIHIST_BREV_119068.tif,Buys-BallotUdatert1s2.tif,Buys-BallotUdatert1s2.tif,
USD_UNIHIST_BREV_119048.tif,Buys-BallotUdatert1s3.tif,Buys-BallotUdatert1s3.tif,
USD_UNIHIST_BREV_119138.tif,Buys-BallotUdatert2s1.tif,Buys-BallotUdatert2s1.tif,
USD_UNIHIST_BREV_119146.tif,Buys-BallotUdatert2s2.tif,Buys-BallotUdatert2s2.tif,
USD_UNIHIST_BREV_119150.tif,Buys-BallotUdatert2s3.tif,Buys-BallotUdatert2s3.tif,
USD_UNIHIST_BREV_119126.tif,Buys-BallotUdatert2s4.tif,Buys-BallotUdatert2s4.tif,
USD_UNIHIST_BREV_119158.tif,Buys-BallotUdatert3s1.tif,Buys-BallotUdatert3s1.tif,
USD_UNIHIST_BREV_119162.tif,Buys-BallotUdatert3s2.tif,Buys-BallotUdatert3s2.tif,
USD_UNIHIST_BREV_119166.tif,Buys-BallotUdatert3s3.tif,Buys-BallotUdatert3s3.tif,
USD_UNIHIST_BREV_119154.tif,Buys-BallotUdatert3s4.tif,Buys-BallotUdatert3s4.tif,
USD_UNIHIST_BREV_2022190.tif,Bystrøm280638s1.tif,Bystrøm280638s1.tif,
USD_UNIHIST_BREV_2022194.tif,Bystrøm280638s2.tif,Bystrøm280638s2.tif,
USD_UNIHIST_BREV_119174.tif,Böcker130631s1.tif,Böcker130631s1.tif,
USD_UNIHIST_BREV_119178.tif,Böcker130631s2.tif,Böcker130631s2.tif,
USD_UNIHIST_BREV_119182.tif,Böcker130631s3.tif,Böcker130631s3.tif,
USD_UNIHIST_BREV_119170.tif,Böcker130631s4.tif,Böcker130631s4.tif,
USD_UNIHIST_BREV_2021930.tif,Cappelen121227f.tif,Cappelen121227f.tif,
USD_UNIHIST_BREV_2021934.tif,Cappelen121227s1.tif,Cappelen121227s1.tif,
USD_UNIHIST_BREV_2021938.tif,Cappelen121227s2.tif,Cappelen121227s2.tif,
USD_UNIHIST_BREV_2021926.tif,Cappelen121227s3.tif,Cappelen121227s3.tif,
USD_UNIHIST_BREV_2021946.tif,Cappelen260923f.tif,Cappelen260923f.tif,
USD_UNIHIST_BREV_2021942.tif,Cappelen260923s1.tif,Cappelen260923s1.tif,
USD_UNIHIST_BREV_2021954.tif,Christie140428s1.tif,Christie140428s1.tif,
USD_UNIHIST_BREV_2021950.tif,Christie140428s2.tif,Christie140428s2.tif,
USD_UNIHIST_BREV_1798842.tif,Christie160157f.tif,Christie160157f.tif,
USD_UNIHIST_BREV_1798858.tif,Christie160157s1.tif,Christie160157s1.tif,
USD_UNIHIST_BREV_1798877.tif,Christie160157s2.tif,Christie160157s2.tif,
USD_UNIHIST_BREV_1798829.tif,Christie160157s3.tif,Christie160157s3.tif,
USD_UNIHIST_BREV_1798383.tif,Constable220158s1.tif,Constable220158s1.tif,
USD_UNIHIST_BREV_1798402.tif,Constable220158s2.tif,Constable220158s2.tif,
USD_UNIHIST_BREV_1798373.tif,Constable220158s3.tif,Constable220158s3.tif,
USD_UNIHIST_BREV_2021962.tif,Cronstrand080517s1.tif,Cronstrand080517s1.tif,
USD_UNIHIST_BREV_2021958.tif,Cronstrand080517s2.tif,Cronstrand080517s2.tif,
USD_UNIHIST_BREV_2021970.tif,Cronstrand100417s1.tif,Cronstrand100417s1.tif,
USD_UNIHIST_BREV_2021974.tif,Cronstrand100417s2.tif,Cronstrand100417s2.tif,
USD_UNIHIST_BREV_2021978.tif,Cronstrand100417s3.tif,Cronstrand100417s3.tif,
USD_UNIHIST_BREV_2021966.tif,Cronstrand100417s4.tif,Cronstrand100417s4.tif,
USD_UNIHIST_BREV_2021986.tif,Cronstrand141017s1.tif,Cronstrand141017s1.tif,
USD_UNIHIST_BREV_2021982.tif,Cronstrand141017s2.tif,Cronstrand141017s2.tif,
