"foto_kort_id","mediagruppe_enhets_id","file_name","filmnr_negativnr"
138,2438265,USD_UNIHIST_BREV_361066.tif,dAbbadie230656s1.tif
139,2438735,USD_UNIHIST_BREV_361249.tif,AAngstrom160753s3.tif
139,2438683,USD_UNIHIST_BREV_361227.tif,AAngstrom160753s2.tif
139,2438631,USD_UNIHIST_BREV_361205.tif,AAngstrom160753s1.tif
139,2438800,USD_UNIHIST_BREV_361277.tif,AAngstrom160753s4.tif
140,2439441,USD_UNIHIST_BREV_361596.tif,Agardh140552s3.tif
140,2439511,USD_UNIHIST_BREV_361631.tif,Agardh140552s1.tif
140,2439473,USD_UNIHIST_BREV_361612.tif,Agardh140552f.tif
140,2439543,USD_UNIHIST_BREV_361647.tif,Agardh140552s2.tif
141,2439846,USD_UNIHIST_BREV_361793.tif,Agardh240250s1.tif
141,2439897,USD_UNIHIST_BREV_361814.tif,Agardh240250f.tif
142,2441960,USD_UNIHIST_BREV_362656.tif,Arnold_Dent060337s2.tif
142,2441993,USD_UNIHIST_BREV_362672.tif,Arnold_Dent060337s1.tif
142,2441985,USD_UNIHIST_BREV_362668.tif,Arnold_Dent060337f.tif
143,2442909,USD_UNIHIST_BREV_363130.tif,Arnold_Dent120337f.tif
143,2442883,USD_UNIHIST_BREV_363117.tif,Arnold_Dent120337s1.tif
145,2506955,USD_UNIHIST_BREV_395153.tif,NJAnderson160358s2.tif
145,2506939,USD_UNIHIST_BREV_395145.tif,NJAnderson160358f.tif
145,2506947,USD_UNIHIST_BREV_395149.tif,NJAnderson160358s1.tif
145,2506963,USD_UNIHIST_BREV_395157.tif,NJAnderson160358s3.tif
146,2523525,USD_UNIHIST_BREV_403439.tif,AAstrand010159f.tif
146,2523504,USD_UNIHIST_BREV_403428.tif,AAstrand010159s2.tif
146,2523556,USD_UNIHIST_BREV_403454.tif,AAstrand010159s1.tif
148,2524040,USD_UNIHIST_BREV_403696.tif,AAstrand010960s1.tif
148,2524014,USD_UNIHIST_BREV_403683.tif,AAstrand010960f.tif
149,2524540,USD_UNIHIST_BREV_403946.tif,AAstrand010960v1s7.tif
149,2524598,USD_UNIHIST_BREV_403975.tif,AAstrand010960v1s2.tif
149,2524566,USD_UNIHIST_BREV_403959.tif,AAstrand010960v1s1.tif
149,2524624,USD_UNIHIST_BREV_403988.tif,AAstrand010960v1s3.tif
149,2524638,USD_UNIHIST_BREV_403995.tif,AAstrand010960v1s4.tif
149,2524646,USD_UNIHIST_BREV_403999.tif,AAstrand010960v1s5.tif
149,2524654,USD_UNIHIST_BREV_404003.tif,AAstrand010960v1s6.tif
150,2524746,USD_UNIHIST_BREV_404049.tif,AAstrand020855s3.tif
150,2524784,USD_UNIHIST_BREV_404068.tif,AAstrand020855s1.tif
150,2524816,USD_UNIHIST_BREV_404084.tif,AAstrand020855s2.tif
151,2525298,USD_UNIHIST_BREV_404325.tif,AAstrand030561s1.tif
152,2525306,USD_UNIHIST_BREV_404329.tif,AAstrand050359s3.tif
152,2525330,USD_UNIHIST_BREV_404341.tif,AAstrand050359s2.tif
152,2525314,USD_UNIHIST_BREV_404333.tif,AAstrand050359f.tif
152,2525322,USD_UNIHIST_BREV_404337.tif,AAstrand050359s1.tif
153,2525338,USD_UNIHIST_BREV_404345.tif,AAstrand070157s4.tif
153,2525346,USD_UNIHIST_BREV_404349.tif,AAstrand070157s1.tif
153,2525354,USD_UNIHIST_BREV_404353.tif,AAstrand070157s2.tif
153,2525362,USD_UNIHIST_BREV_404357.tif,AAstrand070157s3.tif
154,2525370,USD_UNIHIST_BREV_404361.tif,AAstrand090959s1.tif
154,2525378,USD_UNIHIST_BREV_404365.tif,AAstrand090959f.tif
155,2525434,USD_UNIHIST_BREV_404393.tif,AAstrand110561s3.tif
155,2525460,USD_UNIHIST_BREV_404406.tif,AAstrand110561s1.tif
155,2525486,USD_UNIHIST_BREV_404419.tif,AAstrand110561s2.tif
156,2525590,USD_UNIHIST_BREV_404471.tif,AAstrand120657f.tif
156,2525688,USD_UNIHIST_BREV_404520.tif,AAstrand120657s3.tif
156,2525752,USD_UNIHIST_BREV_404552.tif,AAstrand120657s5.tif
156,2525578,USD_UNIHIST_BREV_404465.tif,AAstrand120657s6.tif
156,2525624,USD_UNIHIST_BREV_404488.tif,AAstrand120657s1.tif
156,2525656,USD_UNIHIST_BREV_404504.tif,AAstrand120657s2.tif
156,2525720,USD_UNIHIST_BREV_404536.tif,AAstrand120657s4.tif
157,2525906,USD_UNIHIST_BREV_404629.tif,AAstrand120659s1.tif
157,2525964,USD_UNIHIST_BREV_404658.tif,AAstrand120659s3.tif
157,2525886,USD_UNIHIST_BREV_404619.tif,
157,2525932,USD_UNIHIST_BREV_404642.tif,AAstrand120659s2.tif
158,2526110,USD_UNIHIST_BREV_404731.tif,AAstrand120659v1s2.tif
158,2526118,USD_UNIHIST_BREV_404735.tif,AAstrand120659v1s1.tif
159,2526126,USD_UNIHIST_BREV_404739.tif,AAstrand120659v2s1.tif
160,2526134,USD_UNIHIST_BREV_404743.tif,AAstrand130161s1.tif
161,2526142,USD_UNIHIST_BREV_404747.tif,AAstrand140359s1.tif
161,2526150,USD_UNIHIST_BREV_404751.tif,AAstrand140359f.tif
162,2526174,USD_UNIHIST_BREV_404763.tif,AAstrand140658s1.tif
162,2526182,USD_UNIHIST_BREV_404767.tif,AAstrand140658s2.tif
162,2526166,USD_UNIHIST_BREV_404759.tif,AAstrand140658f.tif
162,2526158,USD_UNIHIST_BREV_404755.tif,AAstrand140658s3.tif
163,2526190,USD_UNIHIST_BREV_404771.tif,AAstrand0150261s3.tif
163,2526198,USD_UNIHIST_BREV_404775.tif,AAstrand0150261f.tif
163,2526206,USD_UNIHIST_BREV_404779.tif,AAstrand0150261s1.tif
163,2526214,USD_UNIHIST_BREV_404783.tif,AAstrand0150261s2.tif
164,2526238,USD_UNIHIST_BREV_404795.tif,AAstrand150759s1.tif
164,2526222,USD_UNIHIST_BREV_404787.tif,AAstrand150759s2.tif
164,2526230,USD_UNIHIST_BREV_404791.tif,AAstrand150759f.tif
165,2526498,USD_UNIHIST_BREV_404925.tif,AAstrand160958s1.tif
166,2526812,USD_UNIHIST_BREV_405082.tif,AAstrand180258s3.tif
166,2526844,USD_UNIHIST_BREV_405098.tif,AAstrand180258f.tif
166,2526870,USD_UNIHIST_BREV_405111.tif,AAstrand180258s1.tif
166,2526902,USD_UNIHIST_BREV_405127.tif,AAstrand180258s2.tif
167,2534347,USD_UNIHIST_BREV_408850.tif,AAstrand180361s1.tif
167,2534376,USD_UNIHIST_BREV_408864.tif,AAstrand180361s2.tif
167,2534324,USD_UNIHIST_BREV_408838.tif,AAstrand180361s3.tif
168,2534404,USD_UNIHIST_BREV_408878.tif,AAstrand180760s4.tif
168,2534412,USD_UNIHIST_BREV_408882.tif,AAstrand180760s1.tif
168,2534420,USD_UNIHIST_BREV_408886.tif,AAstrand180760s2.tif
168,2534446,USD_UNIHIST_BREV_408899.tif,AAstrand180760s3.tif
169,2534638,USD_UNIHIST_BREV_408995.tif,AAstrand190255s2.tif
169,2534574,USD_UNIHIST_BREV_408963.tif,AAstrand190255s3.tif
169,2534610,USD_UNIHIST_BREV_408981.tif,AAstrand190255s1.tif
170,2534706,USD_UNIHIST_BREV_409029.tif,AAstrand190961s2.tif
170,2534714,USD_UNIHIST_BREV_409033.tif,AAstrand190961f.tif
170,2534722,USD_UNIHIST_BREV_409037.tif,AAstrand190961s1.tif
171,2534730,USD_UNIHIST_BREV_409041.tif,AAstrand190961v1s1.tif
171,2534762,USD_UNIHIST_BREV_409057.tif,AAstrand190961v1s2.tif
172,2535034,USD_UNIHIST_BREV_409193.tif,AAstrand191059s2.tif
172,2535042,USD_UNIHIST_BREV_409197.tif,AAstrand191059f.tif
172,2535050,USD_UNIHIST_BREV_409201.tif,AAstrand191059s1.tif
173,2535550,USD_UNIHIST_BREV_409451.tif,AAstrand201261s2.tif
173,2535558,USD_UNIHIST_BREV_409455.tif,AAstrand201261s1.tif
174,2535774,USD_UNIHIST_BREV_409563.tif,AAstrand230457s2.tif
174,2535705,USD_UNIHIST_BREV_409530.tif,AAstrand230457s4.tif
174,2535742,USD_UNIHIST_BREV_409547.tif,AAstrand230457s1.tif
174,2535800,USD_UNIHIST_BREV_409576.tif,AAstrand230457s3.tif
175,2535872,USD_UNIHIST_BREV_409612.tif,AAstrand230761s1.tif
175,2535880,USD_UNIHIST_BREV_409616.tif,AAstrand230761s2.tif
175,2535856,USD_UNIHIST_BREV_409604.tif,AAstrand230761s3.tif
175,2535864,USD_UNIHIST_BREV_409608.tif,AAstrand230761f.tif
176,2535942,USD_UNIHIST_BREV_409647.tif,AAstrand250660s2.tif
176,2535974,USD_UNIHIST_BREV_409663.tif,AAstrand250660f.tif
176,2536006,USD_UNIHIST_BREV_409679.tif,AAstrand250660s1.tif
177,2536212,USD_UNIHIST_BREV_409782.tif,AAstrand250660v1s1.tif
177,2536192,USD_UNIHIST_BREV_409772.tif,AAstrand250660v1s2.tif
178,2536234,USD_UNIHIST_BREV_409793.tif,AAstrand250660v2s1.tif
179,2536326,USD_UNIHIST_BREV_409839.tif,AAstrand260660s3.tif
179,2536378,USD_UNIHIST_BREV_409865.tif,AAstrand260660s1.tif
179,2536352,USD_UNIHIST_BREV_409852.tif,AAstrand260660f.tif
179,2536410,USD_UNIHIST_BREV_409881.tif,AAstrand260660s2.tif
180,2536568,USD_UNIHIST_BREV_409960.tif,AAstrand260861s2.tif
180,2536614,USD_UNIHIST_BREV_409983.tif,AAstrand260861s1.tif
180,2536588,USD_UNIHIST_BREV_409970.tif,AAstrand260861f.tif
181,2536696,USD_UNIHIST_BREV_410025.tif,AAstrand270257f.tif
181,2536664,USD_UNIHIST_BREV_410008.tif,AAstrand270257s2.tif
181,2536729,USD_UNIHIST_BREV_410041.tif,AAstrand270257s1.tif
182,2536904,USD_UNIHIST_BREV_410128.tif,AAstrand270561s2.tif
182,2536872,USD_UNIHIST_BREV_410112.tif,AAstrand270561s1.tif
182,2536840,USD_UNIHIST_BREV_410096.tif,AAstrand270561f.tif
182,2536820,USD_UNIHIST_BREV_410086.tif,AAstrand270561s3.tif
183,2537120,USD_UNIHIST_BREV_410236.tif,AAstrand290362s1.tif
183,2537134,USD_UNIHIST_BREV_410243.tif,AAstrand290362s2.tif
183,2537104,USD_UNIHIST_BREV_410228.tif,AAstrand290362s3.tif
183,2537112,USD_UNIHIST_BREV_410232.tif,AAstrand290362f.tif
184,2537300,USD_UNIHIST_BREV_410326.tif,AAstrand290859f.tif
184,2537272,USD_UNIHIST_BREV_410313.tif,AAstrand290859s2.tif
184,2537332,USD_UNIHIST_BREV_410342.tif,AAstrand290859s1.tif
185,2537534,USD_UNIHIST_BREV_410443.tif,AAstrand301160s1.tif
185,2537502,USD_UNIHIST_BREV_410427.tif,AAstrand301160s4.tif
185,2537566,USD_UNIHIST_BREV_410459.tif,AAstrand301160s2.tif
185,2537586,USD_UNIHIST_BREV_410469.tif,AAstrand301160s3.tif
186,2537772,USD_UNIHIST_BREV_410562.tif,AAstrandArtikkels1.tif
186,2537786,USD_UNIHIST_BREV_410569.tif,AAstrandArtikkels2.tif
186,2537756,USD_UNIHIST_BREV_410554.tif,AAstrandArtikkels13.tif
186,2538100,USD_UNIHIST_BREV_410726.tif,AAstrandArtikkels12.tif
186,2537917,USD_UNIHIST_BREV_410635.tif,AAstrandArtikkels6.tif
186,2537883,USD_UNIHIST_BREV_410618.tif,AAstrandArtikkels5.tif
186,2538042,USD_UNIHIST_BREV_410697.tif,AAstrandArtikkels10.tif
186,2538072,USD_UNIHIST_BREV_410712.tif,AAstrandArtikkels11.tif
186,2538016,USD_UNIHIST_BREV_410684.tif,AAstrandArtikkels9.tif
186,2537951,USD_UNIHIST_BREV_410652.tif,AAstrandArtikkels7.tif
186,2537809,USD_UNIHIST_BREV_410581.tif,AAstrandArtikkels3.tif
186,2537985,USD_UNIHIST_BREV_410669.tif,AAstrandArtikkels8.tif
186,2537849,USD_UNIHIST_BREV_410601.tif,AAstrandArtikkels4.tif
188,2710704,USD_UNIHIST_BREV_496684.tif,Bugge281212s1.tif
189,2710390,USD_UNIHIST_BREV_496527.tif,Perthes-Besser060721f.tif
189,2710364,USD_UNIHIST_BREV_496514.tif,Perthes-Besser060721s1.tif
190,2710511,USD_UNIHIST_BREV_496588.tif,Perthes-Besser060720s1.tif
190,2710440,USD_UNIHIST_BREV_496552.tif,Perthes-Besser060720s2.tif
190,2710478,USD_UNIHIST_BREV_496571.tif,Perthes-Besser060720f.tif
191,3076369,USD_UNIHIST_BREV_591397.tif,Perthes-Besser300861s1.tif
191,3076404,USD_UNIHIST_BREV_591415.tif,Perthes-Besser300861v1s1.tif
193,3079105,USD_UNIHIST_BREV_592765.tif,Perthes-Besser290854f.tif
193,3079113,USD_UNIHIST_BREV_592769.tif,Perthes-Besser290854s1.tif
195,3359268,USD_UNIHIST_BREV_696430.tif,Brewster290550s2.tif
195,3359276,USD_UNIHIST_BREV_696434.tif,Brewster290550s1.tif
196,5851592,USD_UNIHIST_BREV_1542240.tif,Ertel050528s2.tif
196,5851608,USD_UNIHIST_BREV_1542248.tif,Ertel050528s4.tif
196,5851584,USD_UNIHIST_BREV_1542236.tif,Ertel050528s1.tif
196,5851576,USD_UNIHIST_BREV_1542232.tif,Ertel050528v1s2.tif
196,5851600,USD_UNIHIST_BREV_1542244.tif,Ertel050528s3.tif
196,5851616,USD_UNIHIST_BREV_1542252.tif,Ertel050528v1s1.tif
197,5851632,USD_UNIHIST_BREV_1542260.tif,Ertel071127f.tif
197,5851648,USD_UNIHIST_BREV_1542268.tif,Ertel071127s2.tif
197,5851640,USD_UNIHIST_BREV_1542264.tif,Ertel071127s1.tif
197,5851624,USD_UNIHIST_BREV_1542256.tif,Ertel071127s3.tif
198,5851656,USD_UNIHIST_BREV_1542272.tif,Ertel100527s2.tif
198,5851672,USD_UNIHIST_BREV_1542280.tif,Ertel100527s1.tif
198,5851664,USD_UNIHIST_BREV_1542276.tif,Ertel100527f.tif
200,6556117,USD_UNIHIST_BREV_1797693.tif,Cutterbuck260624s1.tif
200,6556164,USD_UNIHIST_BREV_1797709.tif,Cutterbuck260624f.tif
201,6558372,USD_UNIHIST_BREV_1798373.tif,Constable220158s3.tif
201,6558401,USD_UNIHIST_BREV_1798383.tif,Constable220158s1.tif
201,6558458,USD_UNIHIST_BREV_1798402.tif,Constable220158s2.tif
202,6559876,USD_UNIHIST_BREV_1798829.tif,Christie160157s3.tif
202,6559914,USD_UNIHIST_BREV_1798842.tif,Christie160157f.tif
202,6559962,USD_UNIHIST_BREV_1798858.tif,Christie160157s1.tif
202,6560020,USD_UNIHIST_BREV_1798877.tif,Christie160157s2.tif
203,6560308,USD_UNIHIST_BREV_1798965.tif,Crowe0309xxs2.tif
203,6560327,USD_UNIHIST_BREV_1798972.tif,Crowe0309xxs1.tif
204,6614515,USD_UNIHIST_BREV_1815325.tif,Due160627s2.tif
204,6614523,USD_UNIHIST_BREV_1815329.tif,Due160627f.tif
204,6614531,USD_UNIHIST_BREV_1815333.tif,Due160627s1.tif
205,6614539,USD_UNIHIST_BREV_1815337.tif,Due111228s2.tif
205,6614547,USD_UNIHIST_BREV_1815341.tif,Due111228f.tif
205,6614555,USD_UNIHIST_BREV_1815345.tif,Due111228s1.tif
206,6614563,USD_UNIHIST_BREV_1815349.tif,Due160134s1.tif
206,6614571,USD_UNIHIST_BREV_1815353.tif,Due160134f.tif
207,6614579,USD_UNIHIST_BREV_1815357.tif,Due240240s1.tif
207,6614587,USD_UNIHIST_BREV_1815361.tif,Due240240f.tif
208,6614595,USD_UNIHIST_BREV_1815365.tif,Due250141s1.tif
208,6614603,USD_UNIHIST_BREV_1815369.tif,Due250141f.tif
209,6614611,USD_UNIHIST_BREV_1815373.tif,Due070642s1.tif
209,6614619,USD_UNIHIST_BREV_1815377.tif,Due070642f.tif
210,6614627,USD_UNIHIST_BREV_1815381.tif,Due111147s1.tif
210,6614635,USD_UNIHIST_BREV_1815385.tif,Due111147f.tif
211,6614643,USD_UNIHIST_BREV_1815389.tif,Due311253s2.tif
211,6614651,USD_UNIHIST_BREV_1815393.tif,Due311253f.tif
211,6614659,USD_UNIHIST_BREV_1815397.tif,Due311253s1.tif
212,6617238,USD_UNIHIST_BREV_1816173.tif,Due020154s1.tif
212,6617325,USD_UNIHIST_BREV_1816201.tif,Due020154f.tif
213,6617863,USD_UNIHIST_BREV_1816364.tif,Due290654s1.tif
213,6618021,USD_UNIHIST_BREV_1816413.tif,Due290654f.tif
214,6618929,USD_UNIHIST_BREV_1816687.tif,Due240854s1.tif
215,6619268,USD_UNIHIST_BREV_1816790.tif,Due111254s2.tif
215,6619306,USD_UNIHIST_BREV_1816803.tif,Due111254f.tif
215,6619354,USD_UNIHIST_BREV_1816819.tif,Due111254s1.tif
216,6619931,USD_UNIHIST_BREV_1816994.tif,Due010155s1.tif
216,6619989,USD_UNIHIST_BREV_1817013.tif,Due010155f.tif
217,6620178,USD_UNIHIST_BREV_1817071.tif,Due250358s1.tif
217,6620216,USD_UNIHIST_BREV_1817084.tif,Due250358f.tif
218,6620754,USD_UNIHIST_BREV_1817247.tif,Delambre230721s1.tif
218,6620872,USD_UNIHIST_BREV_1817284.tif,Delambre230721f.tif
219,6621217,USD_UNIHIST_BREV_1817391.tif,Diricks090154f.tif
219,6621149,USD_UNIHIST_BREV_1817369.tif,Diricks090154s1.tif
220,6621425,USD_UNIHIST_BREV_1817455.tif,Diricks140855s1.tif
220,6621484,USD_UNIHIST_BREV_1817474.tif,Diricks140855f.tif
221,6622440,USD_UNIHIST_BREV_1817764.tif,Diricks291052f.tif
221,6622372,USD_UNIHIST_BREV_1817742.tif,Diricks291052s1.tif
222,6622847,USD_UNIHIST_BREV_1817888.tif,Dahl030656s3.tif
222,6622915,USD_UNIHIST_BREV_1817910.tif,Dahl030656f.tif
222,6622953,USD_UNIHIST_BREV_1817923.tif,Dahl030656s1.tif
222,6623001,USD_UNIHIST_BREV_1817939.tif,Dahl030656s2.tif
223,6633386,USD_UNIHIST_BREV_1821274.tif,Droysons1.tif
223,6633464,USD_UNIHIST_BREV_1821299.tif,Droysons2.tif
223,6633572,USD_UNIHIST_BREV_1821333.tif,Droysons3.tif
223,6633620,USD_UNIHIST_BREV_1821349.tif,Droysonvls1.tif
223,6633307,USD_UNIHIST_BREV_1821249.tif,Droysonvls2.tif
224,6634398,USD_UNIHIST_BREV_1821584.tif,Dartoud181029s4.tif
224,6634466,USD_UNIHIST_BREV_1821606.tif,Dartoud181029s1.tif
224,6634533,USD_UNIHIST_BREV_1821628.tif,Dartoud181029s2.tif
224,6634601,USD_UNIHIST_BREV_1821650.tif,Dartoud181029s3.tif
225,6635760,USD_UNIHIST_BREV_1821999.tif,Dovexxxxxxs3.tif
225,6635807,USD_UNIHIST_BREV_1822015.tif,Dovexxxxxxf.tif
225,6635894,USD_UNIHIST_BREV_1822044.tif,Dovexxxxxxs2.tif
225,6635846,USD_UNIHIST_BREV_1822028.tif,Dovexxxxxxs1.tif
226,6636399,USD_UNIHIST_BREV_1822199.tif,Degen131111s1.tif
226,6636332,USD_UNIHIST_BREV_1822177.tif,Degen131111s6.tif
226,6636457,USD_UNIHIST_BREV_1822218.tif,Degen131111s2.tif
226,6636506,USD_UNIHIST_BREV_1822234.tif,Degen131111s3.tif
226,6636563,USD_UNIHIST_BREV_1822253.tif,Degen131111s4.tif
226,6636612,USD_UNIHIST_BREV_1822269.tif,Degen131111s5.tif
227,6642849,USD_UNIHIST_BREV_1824151.tif,Degen219521s4.tif
227,6642857,USD_UNIHIST_BREV_1824155.tif,Degen219521s1.tif
227,6642865,USD_UNIHIST_BREV_1824159.tif,Degen219521s2.tif
227,6642873,USD_UNIHIST_BREV_1824163.tif,Degen219521s3.tif
228,6643587,USD_UNIHIST_BREV_1824383.tif,Dirckingck221016s1.tif
228,6643341,USD_UNIHIST_BREV_1824306.tif,Dirckingck221016s2.tif
228,6643469,USD_UNIHIST_BREV_1824346.tif,Dirckingck221016f.tif
229,6644194,USD_UNIHIST_BREV_1824568.tif,Deichmann261118f.tif
229,6644261,USD_UNIHIST_BREV_1824590.tif,Deichmann261118s1.tif
229,6644310,USD_UNIHIST_BREV_1824606.tif,Deichmann261118s2.tif
229,6644136,USD_UNIHIST_BREV_1824549.tif,Deichmann261118s3.tif
230,6644878,USD_UNIHIST_BREV_1824778.tif,Deichmann290119s2.tif
230,6644935,USD_UNIHIST_BREV_1824797.tif,Deichmann290119f.tif
230,6644993,USD_UNIHIST_BREV_1824816.tif,Deichmann290119s1.tif
231,6647821,USD_UNIHIST_BREV_1825666.tif,Deichmann220419s1.tif
231,6647879,USD_UNIHIST_BREV_1825685.tif,Deichmann220419f.tif
232,6648047,USD_UNIHIST_BREV_1825737.tif,Deichmann290320s1.tif
232,6648105,USD_UNIHIST_BREV_1825756.tif,Deichmann290320f.tif
233,6648274,USD_UNIHIST_BREV_1825808.tif,Deichmann161120s1.tif
233,6648341,USD_UNIHIST_BREV_1825830.tif,Deichmann161120f.tif
234,6651581,USD_UNIHIST_BREV_1826898.tif,Daniele100640s1.tif
234,6651589,USD_UNIHIST_BREV_1826902.tif,Daniele100640f.tif
235,6651605,USD_UNIHIST_BREV_1826910.tif,Daniele090140f.tif
235,6651597,USD_UNIHIST_BREV_1826906.tif,Daniele090140s1.tif
236,6651613,USD_UNIHIST_BREV_1826914.tif,Daniele180241s1.tif
236,6651621,USD_UNIHIST_BREV_1826918.tif,Daniele180241f.tif
237,6651629,USD_UNIHIST_BREV_1826922.tif,Daniele150741s3.tif
237,6651637,USD_UNIHIST_BREV_1826926.tif,Daniele150741s1.tif
237,6651645,USD_UNIHIST_BREV_1826930.tif,Daniele150741s2.tif
238,6651653,USD_UNIHIST_BREV_1826934.tif,Gyldendalske Boghandling311239.tif
239,6651661,USD_UNIHIST_BREV_1826938.tif,Dublin-Sirkulære150141s1.tif
239,6651669,USD_UNIHIST_BREV_1826942.tif,Dublin-Sirkulære150141f.tif
240,6651677,USD_UNIHIST_BREV_1826946.tif,Daurlov110661s4d1.tif
240,6651685,USD_UNIHIST_BREV_1826950.tif,Daurlov110661s4d2.tif
240,6651693,USD_UNIHIST_BREV_1826954.tif,Daurlov110661v1d1.tif
240,6651701,USD_UNIHIST_BREV_1826958.tif,Daurlov110661v1d2.tif
240,6651709,USD_UNIHIST_BREV_1826962.tif,Daurlov110661s1d1.tif
240,6651717,USD_UNIHIST_BREV_1826966.tif,Daurlov110661s1d2.tif
240,6651725,USD_UNIHIST_BREV_1826970.tif,Daurlov110661s2d1.tif
240,6651733,USD_UNIHIST_BREV_1826974.tif,Daurlov110661s2d2.tif
240,6651741,USD_UNIHIST_BREV_1826978.tif,Daurlov110661s3d1.tif
240,6651749,USD_UNIHIST_BREV_1826982.tif,Daurlov110661s3d2.tif
241,6652271,USD_UNIHIST_BREV_1827243.tif,Due051063s1.tif
241,6652279,USD_UNIHIST_BREV_1827247.tif,Due051063f.tif
242,6652323,USD_UNIHIST_BREV_1827269.tif,Due310329s4.tif
242,6652331,USD_UNIHIST_BREV_1827273.tif,Due310329s1.tif
242,6652339,USD_UNIHIST_BREV_1827277.tif,Due310329s2.tif
242,6652347,USD_UNIHIST_BREV_1827281.tif,Due310329s3.tif
243,6652355,USD_UNIHIST_BREV_1827285.tif,Duexxxxxxs4.tif
243,6652363,USD_UNIHIST_BREV_1827289.tif,Duexxxxxxs1.tif
243,6652371,USD_UNIHIST_BREV_1827293.tif,Duexxxxxxs2.tif
243,6652379,USD_UNIHIST_BREV_1827297.tif,Duexxxxxxs3.tif
244,6652387,USD_UNIHIST_BREV_1827301.tif,Duexxxxxxs4.tif
244,6652395,USD_UNIHIST_BREV_1827305.tif,Duexxxxxxs1.tif
244,6652403,USD_UNIHIST_BREV_1827309.tif,Duexxxxxxs2.tif
244,6652411,USD_UNIHIST_BREV_1827313.tif,Duexxxxxxs3.tif
244,6652451,USD_UNIHIST_BREV_1827333.tif,Duexxxxxxv1s2.tif
244,6652459,USD_UNIHIST_BREV_1827337.tif,Duexxxxxxv1s1.tif
245,6652419,USD_UNIHIST_BREV_1827317.tif,Due060629s4.tif
245,6652427,USD_UNIHIST_BREV_1827321.tif,Due060629s1.tif
245,6652435,USD_UNIHIST_BREV_1827325.tif,Due060629s2.tif
245,6652443,USD_UNIHIST_BREV_1827329.tif,Due060629s3.tif
246,6652467,USD_UNIHIST_BREV_1827341.tif,Due150829s3.tif
246,6652475,USD_UNIHIST_BREV_1827345.tif,Due150829f.tif
246,6652483,USD_UNIHIST_BREV_1827349.tif,Due150829s1.tif
246,6652491,USD_UNIHIST_BREV_1827353.tif,Due150829s2.tif
247,6652499,USD_UNIHIST_BREV_1827357.tif,Due020433s2.tif
247,6652507,USD_UNIHIST_BREV_1827361.tif,Due020433s1.tif
248,6652515,USD_UNIHIST_BREV_1827365.tif,Due180733s4.tif
248,6652523,USD_UNIHIST_BREV_1827369.tif,Due180733s1.tif
248,6652531,USD_UNIHIST_BREV_1827373.tif,Due180733s2.tif
249,6652539,USD_UNIHIST_BREV_1827377.tif,Duexxxxxxs3.tif
249,6652547,USD_UNIHIST_BREV_1827381.tif,Duexxxxxxs1.tif
249,6652555,USD_UNIHIST_BREV_1827385.tif,Duexxxxxxs2.tif
250,6652563,USD_UNIHIST_BREV_1827389.tif,Due210138s3.tif
250,6652571,USD_UNIHIST_BREV_1827393.tif,Due210138f.tif
250,6652579,USD_UNIHIST_BREV_1827397.tif,Due210138s1.tif
250,6652587,USD_UNIHIST_BREV_1827401.tif,Due210138s2.tif
251,6652659,USD_UNIHIST_BREV_1827437.tif,Baeyer260662v1s3.tif
251,6652595,USD_UNIHIST_BREV_1827405.tif,Baeyer260662v1s7.tif
251,6652603,USD_UNIHIST_BREV_1827409.tif,Baeyer260662b.tif
251,6652611,USD_UNIHIST_BREV_1827413.tif,Baeyer260662f.tif
251,6652619,USD_UNIHIST_BREV_1827417.tif,Baeyer260662s1.tif
251,6652627,USD_UNIHIST_BREV_1827421.tif,Baeyer260662s2.tif
251,6652635,USD_UNIHIST_BREV_1827425.tif,Baeyer260662s3.tif
251,6652643,USD_UNIHIST_BREV_1827429.tif,Baeyer260662v1s1.tif
251,6652651,USD_UNIHIST_BREV_1827433.tif,Baeyer260662v1s2.tif
251,6652667,USD_UNIHIST_BREV_1827441.tif,Baeyer260662v1s4.tif
251,6652675,USD_UNIHIST_BREV_1827445.tif,Baeyer260662v1s5.tif
251,6652683,USD_UNIHIST_BREV_1827449.tif,Baeyer260662v1s6.tif
252,6652691,USD_UNIHIST_BREV_1827453.tif,Baufoy070435s1.tif
252,6652701,USD_UNIHIST_BREV_1827457.tif,Baufoy070435f.tif
253,6652711,USD_UNIHIST_BREV_1827461.tif,Baufoy180835s1.tif
253,6652721,USD_UNIHIST_BREV_1827465.tif,Baufoy180835f.tif
254,6652731,USD_UNIHIST_BREV_1827469.tif,Due150438s3.tif
254,6652739,USD_UNIHIST_BREV_1827473.tif,Due150438s1.tif
254,6652747,USD_UNIHIST_BREV_1827477.tif,Due150438s2.tif
255,6652755,USD_UNIHIST_BREV_1827481.tif,Due030541s3.tif
255,6652763,USD_UNIHIST_BREV_1827485.tif,Due030541s1.tif
255,6652771,USD_UNIHIST_BREV_1827489.tif,Due030541s2.tif
256,6652779,USD_UNIHIST_BREV_1827493.tif,Due060160s3.tif
256,6652787,USD_UNIHIST_BREV_1827497.tif,Due060160s1.tif
256,6652795,USD_UNIHIST_BREV_1827501.tif,Due060160s2.tif
257,6652803,USD_UNIHIST_BREV_1827505.tif,Due310161s3.tif
257,6652811,USD_UNIHIST_BREV_1827509.tif,Due310161f.tif
